"POS";"MONTH";"DATE";"POS_CAT";"POS_CHANNEL";"POS_GROUP";"LAST_TR_DATE";"POS_STATUS";"INACTIVITY_DAYS";"LAST_CI_DATE";"LAST_CO_DATE";"CASH_IN_OUT_STATUS";"CASH_IN_CNT";"CASH_IN_AMNT";"CASH_OUT_CNT";"CASH_OUT_AMNT";"BALANCE";"LAST_VISITE_DATE";"LONGITUDE";"LATITUDE";"SITE";"LOCALISATION";"LOCALITE";"MILIEU";"SECTEUR";"ZONE";"DACR";"VISITE";"COMMISSIONS_AMNT";"IMPACT_VISITE";"COMMISSION_PERF"
"HPrw3R5z";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-30;"Actif";1;2020-07-30;1970-01-01;"Actif";0;0;0;0;82.27;1970-01-01;2.13934952;13.51258359;"PNA AL OUMA SIEGE";"Système";"NIAMEY";"Urbain";"Wadata 2";"Wadata";"Niamey";"Jamais";41113;"Jamais visité";"Oui"
"HPrw3R5z";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-23;"Actif";1;2020-08-23;1970-01-01;"Actif";0;0;0;0;18.77;1970-01-01;2.13934952;13.51258359;"PNA AL OUMA SIEGE";"Système";"NIAMEY";"Urbain";"Wadata 2";"Wadata";"Niamey";"Jamais";25747;"Jamais visité";"Oui"
"dSKfbwIf";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-22;"Actif";2;2020-08-22;2020-08-17;"Actif";0;0;0;0;1610.5;1970-01-01;7.3918583333333;18.747536111111;"ARLIT_SOMAIR_DENSIF";"Système";"ARLIT";"Urbain";"Arlit 1";"Nord";"Agadez";"Jamais";161;"Jamais visité";"Non"
"snUp4ghL";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-29;"Actif";2;2020-07-29;1970-01-01;"Actif";0;0;0;0;716;1970-01-01;2.12841039;13.54533896;"CITE CAISSE";"Système";"NIAMEY";"Urbain";"Nord 4";"Nord";"Niamey";"Jamais";13968;"Jamais visité";"Oui"
"snUp4ghL";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-24;"Actif";0;2020-08-24;1970-01-01;"Actif";1;1000;0;0;2038;1970-01-01;2.12841039;13.54533896;"CITE CAISSE";"Système";"NIAMEY";"Urbain";"Nord 4";"Nord";"Niamey";"Jamais";8522;"Jamais visité";"Oui"
"qRO12Kgx";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-31;"Actif";0;2020-07-31;2020-07-30;"Actif";2;200;0;0;130.1;1970-01-01;5.24816945;14.90079167;"TAHOUA LYCEE AGABA";"Système";"TAHOUA";"Urbain";"Tahoua 2";"Centre";"Tahoua";"Jamais";11051;"Jamais visité";"Oui"
"qRO12Kgx";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-24;"Actif";0;2020-08-24;2020-08-24;"Actif";2;200;1;10000;161.05;1970-01-01;5.6651;13.969;"GALMI";"Système";"GALMI";"Rural";"Madaoua";"Sud";"Tahoua";"Jamais";23502;"Jamais visité";"Oui"
"duRguYhq";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-03-27;"Inactif âgé";126;2020-03-27;1970-01-01;"Inactif âgé";0;0;0;0;15.05;1970-01-01;2.09227778;13.56069444;"BOBIEL_AIRTEL";"Système";"NIAMEY";"Urbain";"Nord 3";"Nord";"Niamey";"Jamais";0;"Jamais visité";"Non"
"duRguYhq";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-03-27;"Inactif âgé";150;2020-03-27;1970-01-01;"Inactif âgé";0;0;0;0;15.05;1970-01-01;2.079702778;13.55580556;"ECOLE QUATAR";"Système";"NIAMEY";"Urbain";"Nord 2";"Nord";"Niamey";"Jamais";0;"Jamais visité";"Non"
"aXgiKEfh";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-29;"Actif";2;2020-07-29;1970-01-01;"Actif";0;0;0;0;1802;1970-01-01;6.01986111;14.25941667;"MADATA";"Système";"MADATA";"Rural";"Bouza";"Est";"Tahoua";"Jamais";2;"Jamais visité";"Non"
"aXgiKEfh";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-11;"Actif";13;2020-08-11;1970-01-01;"Actif";0;0;0;0;1604;1970-01-01;6.01986111;14.25941667;"MADATA";"Système";"MADATA";"Rural";"Bouza";"Est";"Tahoua";"Jamais";2;"Jamais visité";"Non"
"oG6mQbHh";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-15;"Actif";16;2020-06-30;2020-07-15;"Actif";0;0;0;0;588.4;2020-07-15;8.98296833333333;13.8253716666667;"ZINDER JAGUINDI";"Visites";"ZINDER";"Urbain";"Zinder 1";"Centre";"Zinder";"Oui";8;"A maintenu son statut";"Non"
"oG6mQbHh";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-10;"Actif";14;2020-08-10;2020-07-15;"Actif";0;0;0;0;489.4;2020-08-10;8.98314833333333;13.825285;"ZINDER JAGUINDI";"Visites";"ZINDER";"Urbain";"Zinder 1";"Centre";"Zinder";"Oui";1;"A maintenu son statut";"Non"
"Se3GxHDJ";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-06-27;"Inactif récent";34;2020-06-27;2020-06-11;"Inactif récent";0;0;0;0;717.5;1970-01-01;7.39009139;18.73877656;"ARLIT-SOMAIR";"Système";"ARLIT";"Urbain";"Arlit 1";"Nord";"Agadez";"Jamais";0;"Jamais visité";"Non"
"Se3GxHDJ";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-23;"Actif";1;2020-08-23;2020-08-19;"Actif";0;0;0;0;54668.5;1970-01-01;7.39009139;18.73877656;"ARLIT-SOMAIR";"Système";"ARLIT";"Urbain";"Arlit 1";"Nord";"Agadez";"Jamais";4051;"Jamais visité";"Oui"
"K4DpI5Z2";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-31;"Actif";0;2020-07-31;2020-07-29;"Actif";2;200;0;0;875.72;1970-01-01;2.13934952;13.51258359;"PNA AL OUMA SIEGE";"Système";"NIAMEY";"Urbain";"Wadata 2";"Wadata";"Niamey";"Jamais";433;"Jamais visité";"Non"
"K4DpI5Z2";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-24;"Actif";0;2020-08-24;2020-08-24;"Actif";12;1200;1;1000;206.47;1970-01-01;2.18839267;13.52981766;"NIAMEY2000_ROUTE_FILINGUEE";"Système";"NIAMEY";"Urbain";"Wadata 1";"Wadata";"Niamey";"Jamais";281;"Jamais visité";"Non"
"SpyN0ukD";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-29;"Actif";2;2020-07-29;1970-01-01;"Actif";0;0;0;0;1755.26;1970-01-01;2.12616754;13.51417447;"TERRAIN MUSULMAN";"Système";"NIAMEY";"Urbain";"Grand Marché 5";"Grand Marché";"Niamey";"Jamais";5021;"Jamais visité";"Oui"
"SpyN0ukD";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-24;"Actif";0;2020-08-24;1970-01-01;"Actif";1;10000;0;0;980.26;1970-01-01;2.09971124;13.53200075;"CALL CENTER NODAL";"Système";"NIAMEY";"Urbain";"Petit Marché 3";"Petit Marché";"Niamey";"Jamais";1725;"Jamais visité";"Oui"
"h6GZV8lJ";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-03-27;"Inactif âgé";126;2020-03-27;1970-01-01;"Inactif âgé";0;0;0;0;1.88;1970-01-01;5.24369723;14.87930278;"TAHOUA ABATOIRE";"Système";"TAHOUA";"Urbain";"Tahoua 4";"Centre";"Tahoua";"Jamais";0;"Jamais visité";"Non"
"h6GZV8lJ";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-13;"Actif";11;2020-08-13;1970-01-01;"Actif";0;0;0;0;491.88;1970-01-01;6.14938889;14.31638889;"KAROFANE";"Système";"KAROFANE";"Rural";"Bouza";"Est";"Tahoua";"Jamais";490;"Jamais visité";"Non"
"jjzOm24d";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-30;"Actif";1;2020-07-30;2020-07-30;"Actif";0;0;0;0;359524.05;1970-01-01;2.06625;13.534083;"PARC KOIRA KANO";"Système";"NIAMEY";"Urbain";"Petit Marché 1";"Petit Marché";"Niamey";"Jamais";99022;"Jamais visité";"Oui"
"jjzOm24d";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-24;"Actif";0;2020-08-24;2020-08-24;"Actif";7;340000;3;65000;418044.3;1970-01-01;2.06625;13.534083;"PARC KOIRA KANO";"Système";"NIAMEY";"Urbain";"Petit Marché 1";"Petit Marché";"Niamey";"Jamais";48892;"Jamais visité";"Oui"
"luIxWCZP";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-10;"Futur inactif";21;2020-07-10;2020-07-10;"Futur inactif";0;0;0;0;456;1970-01-01;6.0411271;14.42155438;"BOUZA";"Système";"BOUZA";"Urbain";"Bouza";"Est";"Tahoua";"Jamais";13;"Jamais visité";"Non"
"luIxWCZP";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-10;"Actif";14;2020-08-10;2020-08-10;"Actif";0;0;0;0;468.5;1970-01-01;6.0411271;14.42155438;"BOUZA";"Système";"BOUZA";"Urbain";"Bouza";"Est";"Tahoua";"Jamais";13;"Jamais visité";"Non"
"EzJtkLN1";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-14;"Actif";10;2020-08-14;2020-08-11;"Actif";0;0;0;0;3715;1970-01-01;5.77149869;14.74863865;"KEITA";"Système";"KEITA";"Urbain";"Keita";"Est";"Tahoua";"Jamais";215;"Jamais visité";"Non"
"nYGOyitG";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-05-20;"Inactif récent";72;2020-05-20;2020-05-12;"Inactif récent";0;0;0;0;1.34;1970-01-01;5.25162801;13.78918567;"KONNI 710";"Système";"KONNI";"Urbain";"Konni";"Sud";"Tahoua";"Jamais";0;"Jamais visité";"Non"
"nYGOyitG";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-05-20;"Inactif âgé";96;2020-05-20;2020-05-12;"Inactif âgé";0;0;0;0;1.34;1970-01-01;5.25162801;13.78918567;"KONNI 710";"Système";"KONNI";"Urbain";"Konni";"Sud";"Tahoua";"Jamais";0;"Jamais visité";"Non"
"8rQy7i1T";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-14;"Actif";17;2020-07-14;2020-07-14;"Actif";0;0;0;0;78.95;2020-07-16;0.752328333333333;14.0080216666667;"TERA";"Visites";"TERA";"Urbain";"Téra";"Ouest";"Tillaberi";"Oui";13;"A maintenu son statut";"Non"
"8rQy7i1T";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-12;"Actif";12;2020-08-12;2020-08-12;"Actif";0;0;0;0;81.55;2020-08-13;0.753765;14.0060833333333;"TERA";"Visites";"TERA";"Urbain";"Téra";"Ouest";"Tillaberi";"Oui";13;"A maintenu son statut";"Non"
"gAVyKnJE";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-06-25;"Inactif récent";36;2020-06-25;2020-05-09;"Inactif récent";0;0;0;0;91;2020-07-30;7.98518833333333;13.760675;"TESSAOUA_2";"Visites";"TESSAOUA";"Urbain";"Tessaoua";"Est";"Maradi";"Oui";0;"N'a pas réagi";"Non"
"gAVyKnJE";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-06-25;"Inactif récent";60;2020-06-25;2020-05-09;"Inactif récent";0;0;0;0;91;2020-07-30;7.98518833333333;13.760675;"TESSAOUA_2";"Visites";"TESSAOUA";"Urbain";"Tessaoua";"Est";"Maradi";"Non";0;"Non visité";"Non"
"RjGq0QbZ";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-22;"Actif";9;2020-07-22;1970-01-01;"Actif";0;0;0;0;20.5;2020-07-17;12.6166083333333;13.3140433333333;"DIFFA VILLE";"Visites";"DIFFA";"Urbain";"Diffa 2";"Est";"Diffa";"Oui";1;"A maintenu son statut";"Non"
"RjGq0QbZ";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-07-22;"Inactif récent";33;2020-07-22;1970-01-01;"Inactif récent";0;0;0;0;20.5;2020-08-19;12.616335;13.3139266666667;"DIFFA VILLE";"Visites";"DIFFA";"Urbain";"Diffa 2";"Est";"Diffa";"Oui";0;"N'a pas réagi";"Non"
"kXToecKH";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-24;"Actif";7;2020-07-24;2020-07-24;"Actif";0;0;0;0;697.5;1970-01-01;5.24369723;14.87930278;"TAHOUA ABATOIRE";"Système";"TAHOUA";"Urbain";"Tahoua 4";"Centre";"Tahoua";"Jamais";12;"Jamais visité";"Non"
"kXToecKH";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-18;"Actif";6;2020-08-18;2020-08-18;"Actif";0;0;0;0;710;1970-01-01;5.25593499;14.88392984;"TAHOUA 701";"Système";"TAHOUA";"Urbain";"Tahoua 4";"Centre";"Tahoua";"Jamais";13;"Jamais visité";"Non"
"OuH0b1LN";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-06-12;"Inactif récent";49;2020-06-12;2020-06-12;"Inactif récent";0;0;0;0;74.15;1970-01-01;2.101909;13.49043647;"GAWEYE RIVE DROITE";"Système";"NIAMEY";"Urbain";"Haro Banda 3";"Haro Banda";"Niamey";"Jamais";0;"Jamais visité";"Non"
"OuH0b1LN";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-06-12;"Inactif récent";73;2020-06-12;2020-06-12;"Inactif récent";0;0;0;0;74.15;1970-01-01;2.14183971;13.49060332;"SITE CENTRAL";"Système";"NIAMEY";"Urbain";"Wadata 3";"Wadata";"Niamey";"Jamais";0;"Jamais visité";"Non"
"z89vm89v";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-04;"Actif";20;2020-08-04;1970-01-01;"Actif";0;0;0;0;86.02;1970-01-01;8.98083056;13.82438333;"ZINDER JAGUINDI";"Système";"ZINDER";"Urbain";"Zinder 1";"Centre";"Zinder";"Jamais";85;"Jamais visité";"Non"
"2upEGEbQ";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-31;"Actif";0;2020-07-31;2020-07-30;"Actif";7;108750;0;0;1415;1970-01-01;2.09805556;13.53805556;"ORTN_AIRTEL";"Système";"NIAMEY";"Urbain";"Petit Marché 3";"Petit Marché";"Niamey";"Jamais";79337;"Jamais visité";"Oui"
"2upEGEbQ";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-24;"Actif";0;2020-08-24;2020-08-24;"Actif";5;133600;1;2000;44565.5;1970-01-01;2.09971124;13.53200075;"CALL CENTER NODAL";"Système";"NIAMEY";"Urbain";"Petit Marché 3";"Petit Marché";"Niamey";"Jamais";51197;"Jamais visité";"Oui"
"VMaY17yb";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-05-13;"Inactif récent";79;2020-05-13;1970-01-01;"Inactif récent";0;0;0;0;11;1970-01-01;7.11972132;13.41437484;"SAFO OUBANDAWAKI";"Système";"SAFO OUBANDAWAKI";"Rural";"Madarounfa";"Sud";"Maradi";"Jamais";0;"Jamais visité";"Non"
"VMaY17yb";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-05-13;"Inactif âgé";103;2020-05-13;1970-01-01;"Inactif âgé";0;0;0;0;11;1970-01-01;7.11972132;13.41437484;"SAFO OUBANDAWAKI";"Système";"SAFO OUBANDAWAKI";"Rural";"Madarounfa";"Sud";"Maradi";"Jamais";0;"Jamais visité";"Non"
"dxO3u6tg";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-14;"Actif";17;2020-06-19;2020-07-14;"Actif";0;0;0;0;2126.75;1970-01-01;7.123217;13.48038;"ALI DAN SOFO 2";"Système";"MARADI";"Urbain";"Maradi 1";"Sud";"Maradi";"Jamais";30;"Jamais visité";"Non"
"dxO3u6tg";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-07-14;"Inactif récent";41;2020-06-19;2020-07-14;"Inactif récent";0;0;0;0;2126.75;1970-01-01;7.10759723;13.47256389;"MARADI BOURJA";"Système";"MARADI";"Urbain";"Maradi 1";"Sud";"Maradi";"Jamais";0;"Jamais visité";"Non"
"anzwsU2f";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-17;"Actif";14;2020-07-17;1970-01-01;"Actif";0;0;0;0;480;1970-01-01;1.834338;16.332586;"-";"Système";"-";"-";"-";"-";"-";"Jamais";48480;"Jamais visité";"Oui"
"anzwsU2f";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-07-17;"Inactif récent";38;2020-07-17;1970-01-01;"Inactif récent";0;0;0;0;480;1970-01-01;1.834338;16.332586;"-";"Système";"-";"-";"-";"-";"-";"Jamais";0;"Jamais visité";"Non"
"SIUegVSB";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-17;"Actif";14;2020-07-17;1970-01-01;"Actif";0;0;0;0;480;1970-01-01;1.834338;16.332586;"-";"Système";"-";"-";"-";"-";"-";"Jamais";48480;"Jamais visité";"Oui"
"SIUegVSB";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-07-17;"Inactif récent";38;2020-07-17;1970-01-01;"Inactif récent";0;0;0;0;480;1970-01-01;1.834338;16.332586;"-";"Système";"-";"-";"-";"-";"-";"Jamais";0;"Jamais visité";"Non"
"CUiXeYnl";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-23;"Actif";1;2020-08-23;2020-08-12;"Actif";0;0;0;0;1041.5;1970-01-01;5.77149869;14.74863865;"KEITA";"Système";"KEITA";"Urbain";"Keita";"Est";"Tahoua";"Jamais";142;"Jamais visité";"Non"
"vRx2GtvS";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-29;"Actif";2;2020-07-29;2020-07-28;"Actif";0;0;0;0;43.5;1970-01-01;5.95000203;14.06447082;"MADAOUA";"Système";"MADAOUA";"Urbain";"Madaoua";"Sud";"Tahoua";"Jamais";768;"Jamais visité";"Non"
"vRx2GtvS";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-23;"Actif";1;2020-08-23;2020-08-22;"Actif";0;0;0;0;36.08;1970-01-01;2.15575001;13.48880556;"TALLADJE DAGODA";"Système";"NIAMEY";"Urbain";"Wadata 3";"Wadata";"Niamey";"Jamais";652;"Jamais visité";"Non"
"6O2rijqF";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-24;"Actif";7;2020-07-24;1970-01-01;"Actif";0;0;0;0;102;1970-01-01;7.11972132;13.41437484;"SAFO OUBANDAWAKI";"Système";"SAFO OUBANDAWAKI";"Rural";"Madarounfa";"Sud";"Maradi";"Jamais";1;"Jamais visité";"Non"
"6O2rijqF";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-07-24;"Inactif récent";31;2020-07-24;1970-01-01;"Inactif récent";0;0;0;0;102;1970-01-01;7.1104;13.5036;"MARADI_AÉROPORT";"Système";"MARADI";"Urbain";"Maradi 4";"Sud";"Maradi";"Jamais";0;"Jamais visité";"Non"
"mnQo9xfz";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-24;"Actif";7;2020-07-24;1970-01-01;"Actif";0;0;0;0;3;1970-01-01;7.10920556;13.52766112;"MARADI BELBELOU";"Système";"MARADI";"Urbain";"Maradi 3";"Sud";"Maradi";"Jamais";1;"Jamais visité";"Non"
"mnQo9xfz";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-07-24;"Inactif récent";31;2020-07-24;1970-01-01;"Inactif récent";0;0;0;0;3;1970-01-01;7.10920556;13.52766112;"MARADI BELBELOU";"Système";"MARADI";"Urbain";"Maradi 3";"Sud";"Maradi";"Jamais";0;"Jamais visité";"Non"
"cCgdhwUU";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-06-08;"Inactif récent";53;2020-06-08;1970-01-01;"Inactif récent";0;0;0;0;6.11;1970-01-01;2.1014;13.4621;"SAGUIA _EATON";"Système";"NIAMEY";"Urbain";"Haro Banda 3";"Haro Banda";"Niamey";"Jamais";0;"Jamais visité";"Non"
"cCgdhwUU";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-19;"Actif";5;2020-08-19;1970-01-01;"Actif";0;0;0;0;80.11;2020-08-19;2.09849666666667;13.479835;"BANGABANA MOOV";"Visites";"NIAMEY";"Urbain";"Haro Banda 4";"Haro Banda";"Niamey";"Oui";1474;"A réagi";"Oui"
"flvBtpAw";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-31;"Actif";0;2020-07-31;2020-07-30;"Actif";1;22600;0;0;217.55;2020-07-22;2.12663666666667;13.5371233333333;"RIMBO COURANT NORD";"Visites";"NIAMEY";"Urbain";"Grand Marché 1";"Grand Marché";"Niamey";"Oui";12984;"A maintenu son statut";"Oui"
"flvBtpAw";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-24;"Actif";0;2020-08-24;2020-08-23;"Actif";2;10400;0;0;552.05;2020-08-20;2.14232333333333;13.5141666666667;"PNA AL OUMA SIEGE";"Visites";"NIAMEY";"Urbain";"Wadata 2";"Wadata";"Niamey";"Oui";25334;"A maintenu son statut";"Oui"
"vrvcgFEI";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-31;"Actif";0;2020-07-31;2020-05-21;"Actif";2;2500;0;0;1167.65;2020-07-13;2.12420333333333;13.5350633333333;"BOUKOKI ASKIA";"Visites";"NIAMEY";"Urbain";"Grand Marché 3";"Grand Marché";"Niamey";"Oui";2362;"A maintenu son statut";"Oui"
"vrvcgFEI";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-12;"Actif";12;2020-08-12;2020-05-21;"Actif";0;0;0;0;19.15;2020-08-12;2.12406833333333;13.5350433333333;"IPSP FACE";"Visites";"NIAMEY";"Urbain";"Grand Marché 3";"Grand Marché";"Niamey";"Oui";2001;"A maintenu son statut";"Oui"
"FJbLoeg2";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-30;"Actif";1;2020-07-30;2020-07-30;"Actif";0;0;0;0;280.5;2020-07-21;2.09839666666667;13.534575;"CALL CENTER NODAL";"Visites";"NIAMEY";"Urbain";"Petit Marché 3";"Petit Marché";"Niamey";"Oui";20080;"Nouveau PDV visité";"Oui"
"FJbLoeg2";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-02;"Futur inactif";22;2020-08-02;2020-07-30;"Futur inactif";0;0;0;0;181.5;2020-08-13;2.09824666666667;13.534595;"CALL CENTER NODAL";"Visites";"NIAMEY";"Urbain";"Petit Marché 3";"Petit Marché";"Niamey";"Oui";1;"N'a pas réagi";"Non"
"J1q5s2yn";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-22;"Actif";9;2020-07-22;1970-01-01;"Actif";0;0;0;0;35.4;2020-07-23;12.615725;13.312125;"DIFFA VILLE";"Visites";"DIFFA";"Urbain";"Diffa 2";"Est";"Diffa";"Oui";1;"A maintenu son statut";"Non"
"J1q5s2yn";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-07-22;"Inactif récent";33;2020-07-22;1970-01-01;"Inactif récent";0;0;0;0;35.4;2020-08-19;12.6158516666667;13.31201;"DIFFA VILLE";"Visites";"DIFFA";"Urbain";"Diffa 2";"Est";"Diffa";"Oui";0;"N'a pas réagi";"Non"
"Bm0MQcuF";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-16;"Actif";15;2020-07-16;2020-07-16;"Actif";0;0;0;0;47.5;2020-07-16;7.11112666666667;13.504675;"MARADI_AÉROPORT";"Visites";"MARADI";"Urbain";"Maradi 4";"Sud";"Maradi";"Oui";3;"A maintenu son statut";"Non"
"Bm0MQcuF";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-07-16;"Inactif récent";39;2020-07-16;2020-07-16;"Inactif récent";0;0;0;0;47.5;2020-08-17;7.0981208;13.5079023833333;"NOUVEAU CARRÉ";"Visites";"MARADI";"Urbain";"Maradi 3";"Sud";"Maradi";"Oui";0;"N'a pas réagi";"Non"
"wzHAmK8M";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-30;"Actif";1;2020-07-30;1970-01-01;"Actif";0;0;0;0;24861.98;1970-01-01;2.102139;13.56775;"FRANCOPHONIE AIRTEL";"Système";"NIAMEY";"Urbain";"Nord 2";"Nord";"Niamey";"Jamais";10139;"Jamais visité";"Oui"
"wzHAmK8M";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-13;"Actif";11;2020-08-13;1970-01-01;"Actif";0;0;0;0;215.82;1970-01-01;2.1063;13.5611;"CITÉ CHINOISE";"Système";"NIAMEY";"Urbain";"Nord 3";"Nord";"Niamey";"Jamais";4138;"Jamais visité";"Oui"
"zlyAlMWZ";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-09;"Futur inactif";22;2020-07-09;1970-01-01;"Futur inactif";0;0;0;0;489.5;1970-01-01;1.92621795;13.60903193;"BOUBON";"Système";"BOUBON";"Rural";"Petit Marché 1";"Petit Marché";"Niamey";"Jamais";2;"Jamais visité";"Non"
"zlyAlMWZ";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-07-09;"Inactif récent";46;2020-07-09;1970-01-01;"Inactif récent";0;0;0;0;489.5;1970-01-01;1.92621795;13.60903193;"BOUBON";"Système";"BOUBON";"Rural";"Petit Marché 1";"Petit Marché";"Niamey";"Jamais";0;"Jamais visité";"Non"
"OyCvVEN4";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-06-28;"Inactif récent";33;2020-06-28;2020-06-26;"Inactif récent";0;0;0;0;936687.25;1970-01-01;0.75998541;14.00450028;"TERA";"Système";"TERA";"Urbain";"Téra";"Ouest";"Tillaberi";"Jamais";0;"Jamais visité";"Non"
"OyCvVEN4";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-06-28;"Inactif récent";57;2020-06-28;2020-06-26;"Inactif récent";0;0;0;0;936687.25;1970-01-01;0.75998541;14.00450028;"TERA";"Système";"TERA";"Urbain";"Téra";"Ouest";"Tillaberi";"Jamais";0;"Jamais visité";"Non"
"ZcS28Utd";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-24;"Actif";7;2020-07-24;2020-07-17;"Actif";0;0;0;0;84.43;1970-01-01;2.076027778;13.5505;"CEG 25";"Système";"NIAMEY";"Urbain";"Petit Marché 2";"Petit Marché";"Niamey";"Jamais";2104;"Jamais visité";"Oui"
"ZcS28Utd";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-07-24;"Inactif récent";31;2020-07-24;2020-07-17;"Inactif récent";0;0;0;0;84.43;1970-01-01;2.076027778;13.5505;"CEG 25";"Système";"NIAMEY";"Urbain";"Petit Marché 2";"Petit Marché";"Niamey";"Jamais";750;"Jamais visité";"Non"
"yEuGIcOX";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-06-12;"Inactif récent";49;2020-06-12;1970-01-01;"Inactif récent";0;0;0;0;38.2;1970-01-01;2.18999737;13.46500395;"ROUTE TCHANGA";"Système";"NIAMEY";"Urbain";"Wadata 5";"Wadata";"Niamey";"Jamais";0;"Jamais visité";"Non"
