"POS";"MONTH";"DATE";"POS_CAT";"POS_CHANNEL";"POS_GROUP";"LAST_TR_DATE";"POS_STATUS";"INACTIVITY_DAYS";"LAST_CI_DATE";"LAST_CO_DATE";"CASH_IN_OUT_STATUS";"CASH_IN_CNT";"CASH_IN_AMNT";"CASH_OUT_CNT";"CASH_OUT_AMNT";"BALANCE";"LAST_VISITE_DATE";"LONGITUDE";"LATITUDE";"SITE";"LOCALISATION";"LOCALITE";"MILIEU";"SECTEUR";"ZONE";"DACR";"VISITE";"COMMISSIONS_AMNT";"IMPACT_VISITE";"COMMISSION_PERF"
"fwnhIbD2";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-31;"Actif";0;2020-07-31;2020-07-08;"Actif";1;84500;0;0;2144.5;2020-07-30;2.10190666666667;13.5581983333333;"CITÉ CHINOISE";"Visites";"NIAMEY";"Urbain";"Nord 3";"Nord";"Niamey";"Oui";6356;"A maintenu son statut";"Oui"
"fwnhIbD2";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-15;"Actif";1;2020-08-15;2020-07-08;"Actif";0;0;0;0;12449.5;2020-07-30;2.10190666666667;13.5581983333333;"CITÉ CHINOISE";"Visites";"NIAMEY";"Urbain";"Nord 3";"Nord";"Niamey";"Non";790;"Non visité";"Non"
"H0UzYsea";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-31;"Actif";0;2020-07-31;2020-07-30;"Actif";1;500;0;0;441.97;1970-01-01;2.13934952;13.51258359;"PNA AL OUMA SIEGE";"Système";"NIAMEY";"Urbain";"Wadata 2";"Wadata";"Niamey";"Jamais";759;"Jamais visité";"Non"
"H0UzYsea";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-16;"Actif";0;2020-08-16;2020-08-15;"Actif";1;100;0;0;164.47;1970-01-01;2.18196536;13.46889294;"AEROPORT QUARTIER";"Système";"NIAMEY";"Urbain";"Wadata 5";"Wadata";"Niamey";"Jamais";210;"Jamais visité";"Non"
"D3TRNAh8";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-02;"Futur inactif";29;2020-07-02;2020-06-12;"Futur inactif";0;0;0;0;28.87;1970-01-01;2.07738889;13.53258334;"CAMPING KOIRA KANO";"Système";"NIAMEY";"Urbain";"Petit Marché 5";"Petit Marché";"Niamey";"Jamais";25;"Jamais visité";"Non"
"D3TRNAh8";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-07-02;"Inactif récent";45;2020-07-02;2020-06-12;"Inactif récent";0;0;0;0;28.87;1970-01-01;2.07538864;13.52755416;"AMBASSADE USA";"Système";"NIAMEY";"Urbain";"Petit Marché 1";"Petit Marché";"Niamey";"Jamais";0;"Jamais visité";"Non"
"EhbqS5WA";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-28;"Actif";3;2020-07-28;1970-01-01;"Actif";0;0;0;0;76.15;1970-01-01;2.11525049;13.51793354;"BANQUE ATLANTIQUE";"Système";"NIAMEY";"Urbain";"Grand Marché 4";"Grand Marché";"Niamey";"Jamais";144;"Jamais visité";"Non"
"EhbqS5WA";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-11;"Actif";5;2020-08-11;1970-01-01;"Actif";0;0;0;0;88.15;1970-01-01;2.11525049;13.51793354;"BANQUE ATLANTIQUE";"Système";"NIAMEY";"Urbain";"Grand Marché 4";"Grand Marché";"Niamey";"Jamais";111;"Jamais visité";"Non"
"UDRU3Zga";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-30;"Actif";1;2020-07-30;2020-07-30;"Actif";0;0;0;0;534268;1970-01-01;2.11835388;13.54841393;"LAZARET ZAKEY KOIRA";"Système";"NIAMEY";"Urbain";"Nord 4";"Nord";"Niamey";"Jamais";33353;"Jamais visité";"Oui"
"UDRU3Zga";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-16;"Actif";0;2020-08-16;2020-08-16;"Actif";2;103300;2;105000;10829.5;1970-01-01;2.11835388;13.54841393;"LAZARET ZAKEY KOIRA";"Système";"NIAMEY";"Urbain";"Nord 4";"Nord";"Niamey";"Jamais";28744;"Jamais visité";"Oui"
"fOPrLra0";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-20;"Actif";11;2020-07-20;1970-01-01;"Actif";0;0;0;0;400;1970-01-01;2.04268998;13.53605656;"LOSSA GOUNGOU";"Système";"NIAMEY";"Urbain";"Petit Marché 1";"Petit Marché";"Niamey";"Jamais";400;"Jamais visité";"Non"
"fOPrLra0";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-07-20;"Futur inactif";27;2020-07-20;1970-01-01;"Futur inactif";0;0;0;0;400;1970-01-01;2.04268998;13.53605656;"LOSSA GOUNGOU";"Système";"NIAMEY";"Urbain";"Petit Marché 1";"Petit Marché";"Niamey";"Jamais";0;"Jamais visité";"Non"
"fSGQGAwX";2020-08-01;2020-08-16;"Orange Shop";"ONE";"ONE";2020-08-12;"Actif";4;2020-08-12;1970-01-01;"Actif";0;0;0;0;200000;1970-01-01;2.10862655;13.53996193;"DAR SALAM ONI";"Système";"NIAMEY";"Urbain";"Petit Marché 3";"Petit Marché";"Niamey";"Jamais";0;"Jamais visité";"Non"
"JcJvPeRE";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-25;"Actif";6;2020-07-25;2020-07-25;"Actif";0;0;0;0;46.25;1970-01-01;3.32540327;14.35567066;"FILINGUE";"Système";"FILINGUE";"Urbain";"Filingué";"Est";"Tillaberi";"Jamais";96;"Jamais visité";"Non"
"JcJvPeRE";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-14;"Actif";2;2020-08-14;2020-08-10;"Actif";0;0;0;0;96.25;1970-01-01;3.32540327;14.35567066;"FILINGUE";"Système";"FILINGUE";"Urbain";"Filingué";"Est";"Tillaberi";"Jamais";50;"Jamais visité";"Non"
"MYq2B9Jm";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-30;"Actif";1;2020-07-30;2020-07-30;"Actif";0;0;0;0;8045;1970-01-01;2.11143388;13.57032373;"FRANCOPHONIE";"Système";"NIAMEY";"Urbain";"Nord 5";"Nord";"Niamey";"Jamais";45;"Jamais visité";"Non"
"MYq2B9Jm";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-14;"Actif";2;2020-08-14;2020-08-11;"Actif";0;0;0;0;4628.5;1970-01-01;2.11452402;13.58937577;"KOIRA TEGUI MOOV";"Système";"NIAMEY";"Urbain";"Nord 5";"Nord";"Niamey";"Jamais";183;"Jamais visité";"Non"
"hlZVLzuH";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-30;"Actif";1;2020-07-30;1970-01-01;"Actif";0;0;0;0;461;1970-01-01;2.12161864;13.51494516;"DEUXIEME ARRONDISSEMENT";"Système";"NIAMEY";"Urbain";"Grand Marché 5";"Grand Marché";"Niamey";"Jamais";1561;"Jamais visité";"Oui"
"hlZVLzuH";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-16;"Actif";0;2020-08-16;2020-08-06;"Actif";1;21000;0;0;4577.9;1970-01-01;2.11662121;13.51205243;"STADE MUNICIPALE";"Système";"NIAMEY";"Urbain";"Grand Marché 4";"Grand Marché";"Niamey";"Jamais";1098;"Jamais visité";"Oui"
"NXnog7x9";2020-08-01;2020-08-16;"Distributor";"Indirect";"PDV";2020-08-14;"Actif";2;2020-08-14;1970-01-01;"Actif";0;0;0;0;2;1970-01-01;1.834338;16.332586;"-";"Système";"-";"-";"-";"-";"-";"Jamais";0;"Jamais visité";"Non"
"oCyK0njW";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-26;"Actif";5;2020-07-26;2020-05-27;"Actif";0;0;0;0;47.43;1970-01-01;2.09227778;13.56069444;"BOBIEL_AIRTEL";"Système";"NIAMEY";"Urbain";"Nord 3";"Nord";"Niamey";"Jamais";2348;"Jamais visité";"Oui"
"oCyK0njW";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-14;"Actif";2;2020-08-14;2020-05-27;"Actif";0;0;0;0;50.92;1970-01-01;2.09227778;13.56069444;"BOBIEL_AIRTEL";"Système";"NIAMEY";"Urbain";"Nord 3";"Nord";"Niamey";"Jamais";253;"Jamais visité";"Non"
"7IUfXpa0";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-13;"Actif";3;2020-08-13;2020-08-13;"Actif";0;0;0;0;357.5;1970-01-01;2.09797912;13.50115448;"UNIVERSITE";"Système";"NIAMEY";"Urbain";"Haro Banda 2";"Haro Banda";"Niamey";"Jamais";108;"Jamais visité";"Non"
"UvoMhRQ4";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-24;"Actif";7;2020-07-24;1970-01-01;"Actif";0;0;0;0;1297;1970-01-01;2.11662121;13.51205243;"STADE MUNICIPALE";"Système";"NIAMEY";"Urbain";"Grand Marché 4";"Grand Marché";"Niamey";"Jamais";997;"Jamais visité";"Non"
"UvoMhRQ4";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-15;"Actif";1;2020-08-15;2020-08-13;"Actif";0;0;0;0;10373;1970-01-01;2.11662121;13.51205243;"STADE MUNICIPALE";"Système";"NIAMEY";"Urbain";"Grand Marché 4";"Grand Marché";"Niamey";"Jamais";1271;"Jamais visité";"Oui"
"xiLWL69T";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-29;"Actif";2;2020-07-29;2020-07-22;"Actif";0;0;0;0;3048;1970-01-01;2.13289093;13.49207344;"ORIBA FACE";"Système";"NIAMEY";"Urbain";"Wadata 3";"Wadata";"Niamey";"Jamais";911;"Jamais visité";"Non"
"xiLWL69T";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-16;"Actif";0;2020-08-14;2020-08-16;"Actif";0;0;1;900;3050;1970-01-01;2.13289093;13.49207344;"ORIBA FACE";"Système";"NIAMEY";"Urbain";"Wadata 3";"Wadata";"Niamey";"Jamais";1189;"Jamais visité";"Oui"
"o6xMEnUP";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-29;"Actif";2;2020-07-29;2020-07-29;"Actif";0;0;0;0;485.75;1970-01-01;2.083305556;13.54208333;"DEUXIEME FORAGE";"Système";"NIAMEY";"Urbain";"Petit Marché 5";"Petit Marché";"Niamey";"Jamais";11077;"Jamais visité";"Oui"
"o6xMEnUP";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-07-29;"Actif";18;2020-07-29;2020-07-29;"Actif";0;0;0;0;485.75;1970-01-01;2.083305556;13.54208333;"DEUXIEME FORAGE";"Système";"NIAMEY";"Urbain";"Petit Marché 5";"Petit Marché";"Niamey";"Jamais";0;"Jamais visité";"Non"
"ANnmFSUY";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-06-07;"Inactif récent";54;2020-06-07;2020-06-05;"Inactif récent";0;0;0;0;22.5;1970-01-01;2.1465;13.5364;"TOURBOUNANI_ATC";"Système";"NIAMEY";"Urbain";"Grand Marché 2";"Grand Marché";"Niamey";"Jamais";0;"Jamais visité";"Non"
"ANnmFSUY";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-06-07;"Inactif récent";70;2020-06-07;2020-06-05;"Inactif récent";0;0;0;0;22.5;1970-01-01;2.1465;13.5364;"TOURBOUNANI_ATC";"Système";"NIAMEY";"Urbain";"Grand Marché 2";"Grand Marché";"Niamey";"Jamais";0;"Jamais visité";"Non"
"jo3cqHRr";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-01;"Inactif récent";30;2020-07-01;1970-01-01;"Inactif récent";0;0;0;0;26;1970-01-01;2.06469874;13.54143798;"KOUARAKANO NIGELEC";"Système";"NIAMEY";"Urbain";"Petit Marché 1";"Petit Marché";"Niamey";"Jamais";212;"Jamais visité";"Non"
"jo3cqHRr";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-07-01;"Inactif récent";46;2020-07-01;1970-01-01;"Inactif récent";0;0;0;0;26;1970-01-01;2.06469874;13.54143798;"KOUARAKANO NIGELEC";"Système";"NIAMEY";"Urbain";"Petit Marché 1";"Petit Marché";"Niamey";"Jamais";0;"Jamais visité";"Non"
"NdafCVuX";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-29;"Actif";2;2020-07-29;1970-01-01;"Actif";0;0;0;0;492.5;2020-07-27;2.11195974;13.52262427;"PHARMACIE DEZEYBON";"Visites";"NIAMEY";"Urbain";"Grand Marché 4";"Grand Marché";"Niamey";"Oui";1280;"A maintenu son statut";"Oui"
"NdafCVuX";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-13;"Actif";3;2020-08-13;1970-01-01;"Actif";0;0;0;0;102.5;2020-07-27;2.11195974;13.52262427;"PHARMACIE DEZEYBON";"Visites";"NIAMEY";"Urbain";"Grand Marché 4";"Grand Marché";"Niamey";"Non";110;"Non visité";"Non"
"VLvK0Oug";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-29;"Actif";2;2020-07-29;1970-01-01;"Actif";0;0;0;0;15628;1970-01-01;2.1305576;13.51898169;"ASSOCIATION ISLAMIQUE";"Système";"NIAMEY";"Urbain";"Grand Marché 5";"Grand Marché";"Niamey";"Jamais";3428;"Jamais visité";"Oui"
"VLvK0Oug";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-14;"Actif";2;2020-08-14;1970-01-01;"Actif";0;0;0;0;5719;1970-01-01;2.14565235;13.52003723;"EGLISE GARBADO";"Système";"NIAMEY";"Urbain";"Wadata 4";"Wadata";"Niamey";"Jamais";4191;"Jamais visité";"Oui"
"rbnzeMhh";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-28;"Actif";3;2020-07-28;1970-01-01;"Actif";0;0;0;0;3664;1970-01-01;2.05380556;13.52728889;"GOUDEL_LES_RONIERS";"Système";"NIAMEY";"Urbain";"Petit Marché 1";"Petit Marché";"Niamey";"Jamais";64;"Jamais visité";"Non"
"rbnzeMhh";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-16;"Actif";0;2020-08-16;1970-01-01;"Actif";1;1000;0;0;3337.5;1970-01-01;2.05380556;13.52728889;"GOUDEL_LES_RONIERS";"Système";"NIAMEY";"Urbain";"Petit Marché 1";"Petit Marché";"Niamey";"Jamais";1894;"Jamais visité";"Oui"
"bRCn3a7f";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-20;"Actif";11;2020-07-20;2020-05-16;"Actif";0;0;0;0;39.2;2020-07-15;2.11719666666667;13.53934;"IPSP FACE";"Visites";"NIAMEY";"Urbain";"Grand Marché 3";"Grand Marché";"Niamey";"Oui";537;"A maintenu son statut";"Non"
"bRCn3a7f";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-12;"Actif";4;2020-08-12;2020-05-16;"Actif";0;0;0;0;102.2;2020-07-15;2.11719666666667;13.53934;"IPSP FACE";"Visites";"NIAMEY";"Urbain";"Grand Marché 3";"Grand Marché";"Niamey";"Non";363;"Non visité";"Non"
"X2N9Itrd";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-05-06;"Inactif récent";86;2020-05-06;2020-05-06;"Inactif récent";0;0;0;0;5.45;1970-01-01;1.56943703;13.85393909;"GOTHEYE";"Système";"GOTHEYE";"Rural";"Gotheye";"Ouest";"Tillaberi";"Jamais";0;"Jamais visité";"Non"
"X2N9Itrd";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-05-06;"Inactif âgé";102;2020-05-06;2020-05-06;"Inactif âgé";0;0;0;0;5.45;1970-01-01;0.75998541;14.00450028;"TERA";"Système";"TERA";"Urbain";"Téra";"Ouest";"Tillaberi";"Jamais";0;"Jamais visité";"Non"
"Kz2IB0Cy";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-06-03;"Inactif récent";58;2020-06-03;1970-01-01;"Inactif récent";0;0;0;0;5370;1970-01-01;2.13934952;13.51258359;"PNA AL OUMA SIEGE";"Système";"NIAMEY";"Urbain";"Wadata 2";"Wadata";"Niamey";"Jamais";0;"Jamais visité";"Non"
"Kz2IB0Cy";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-06-03;"Inactif récent";74;2020-06-03;1970-01-01;"Inactif récent";0;0;0;0;5370;1970-01-01;2.14080371;13.52191935;"ARENE DE LUTTE";"Système";"NIAMEY";"Urbain";"Wadata 4";"Wadata";"Niamey";"Jamais";0;"Jamais visité";"Non"
"xW2yBHo8";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-29;"Actif";2;2020-07-29;1970-01-01;"Actif";0;0;0;0;20100;1970-01-01;2.13031619;13.50400826;"RADIO KAKAKI";"Système";"NIAMEY";"Urbain";"Wadata 2";"Wadata";"Niamey";"Jamais";100;"Jamais visité";"Non"
"xW2yBHo8";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-09;"Actif";7;2020-08-09;1970-01-01;"Actif";0;0;0;0;300;1970-01-01;2.13031619;13.50400826;"RADIO KAKAKI";"Système";"NIAMEY";"Urbain";"Wadata 2";"Wadata";"Niamey";"Jamais";200;"Jamais visité";"Non"
"6fdPHewR";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-30;"Actif";1;2020-07-30;2020-07-30;"Actif";0;0;0;0;1084653;1970-01-01;2.11525049;13.51793354;"BANQUE ATLANTIQUE";"Système";"NIAMEY";"Urbain";"Grand Marché 4";"Grand Marché";"Niamey";"Jamais";2050;"Jamais visité";"Oui"
"6fdPHewR";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-16;"Actif";0;2020-08-15;2020-08-16;"Actif";0;0;1;3000;606154;1970-01-01;2.11525049;13.51793354;"BANQUE ATLANTIQUE";"Système";"NIAMEY";"Urbain";"Grand Marché 4";"Grand Marché";"Niamey";"Jamais";0;"Jamais visité";"Non"
"UWaIyFoW";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-30;"Actif";1;2020-07-30;2020-07-30;"Actif";0;0;0;0;81500;2020-07-22;2.139575;13.5167966666667;"PNA AL OUMA SIEGE";"Visites";"NIAMEY";"Urbain";"Wadata 2";"Wadata";"Niamey";"Oui";0;"A maintenu son statut";"Non"
"UWaIyFoW";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-16;"Actif";0;2020-08-16;2020-08-16;"Actif";2;69550;1;14000;114000;2020-07-22;2.139575;13.5167966666667;"PNA AL OUMA SIEGE";"Visites";"NIAMEY";"Urbain";"Wadata 2";"Wadata";"Niamey";"Non";0;"Non visité";"Non"
"hfKsfv4w";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-29;"Actif";2;2020-07-29;2020-07-23;"Actif";0;0;0;0;14500;1970-01-01;2.10862655;13.53996193;"DAR SALAM ONI";"Système";"NIAMEY";"Urbain";"Petit Marché 3";"Petit Marché";"Niamey";"Jamais";0;"Jamais visité";"Non"
"hfKsfv4w";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-14;"Actif";2;2020-08-14;2020-08-14;"Actif";0;0;0;0;101500;1970-01-01;2.11610974;13.53299047;"ECOLE ASKIA";"Système";"NIAMEY";"Urbain";"Grand Marché 3";"Grand Marché";"Niamey";"Jamais";0;"Jamais visité";"Non"
"7hquSBkX";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-30;"Actif";1;2020-07-30;2020-07-30;"Actif";0;0;0;0;48500;1970-01-01;2.15314872;13.49838125;"MATERNITE TALLADJE";"Système";"NIAMEY";"Urbain";"Wadata 3";"Wadata";"Niamey";"Jamais";0;"Jamais visité";"Non"
"7hquSBkX";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-14;"Actif";2;2020-08-14;2020-08-14;"Actif";0;0;0;0;114000;1970-01-01;2.15314872;13.49838125;"MATERNITE TALLADJE";"Système";"NIAMEY";"Urbain";"Wadata 3";"Wadata";"Niamey";"Jamais";0;"Jamais visité";"Non"
"IXFI4UIk";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-30;"Actif";1;2020-07-30;2020-07-30;"Actif";0;0;0;0;105600;1970-01-01;2.1008006;13.51996159;"CLINIQUE PASTEUR";"Système";"NIAMEY";"Urbain";"Petit Marché 4";"Petit Marché";"Niamey";"Jamais";0;"Jamais visité";"Non"
"IXFI4UIk";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-16;"Actif";0;2020-08-16;2020-08-16;"Actif";6;216300;3;112000;45700;1970-01-01;2.13934952;13.51258359;"PNA AL OUMA SIEGE";"Système";"NIAMEY";"Urbain";"Wadata 2";"Wadata";"Niamey";"Jamais";0;"Jamais visité";"Non"
"RBK8B8Cx";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-30;"Actif";1;2020-07-30;2020-07-30;"Actif";0;0;0;0;3134850;1970-01-01;2.13934952;13.51258359;"PNA AL OUMA SIEGE";"Système";"NIAMEY";"Urbain";"Wadata 2";"Wadata";"Niamey";"Jamais";5550;"Jamais visité";"Oui"
"RBK8B8Cx";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-16;"Actif";0;2020-08-16;2020-08-16;"Actif";8;630500;23;983000;3331950;1970-01-01;2.13934952;13.51258359;"PNA AL OUMA SIEGE";"Système";"NIAMEY";"Urbain";"Wadata 2";"Wadata";"Niamey";"Jamais";1600;"Jamais visité";"Oui"
"A9gvTwu3";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-30;"Actif";1;2020-07-30;2020-07-30;"Actif";0;0;0;0;129700;1970-01-01;2.13934952;13.51258359;"PNA AL OUMA SIEGE";"Système";"NIAMEY";"Urbain";"Wadata 2";"Wadata";"Niamey";"Jamais";0;"Jamais visité";"Non"
"A9gvTwu3";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-03;"Actif";13;2020-08-02;2020-08-03;"Actif";0;0;0;0;110000;1970-01-01;2.13934952;13.51258359;"PNA AL OUMA SIEGE";"Système";"NIAMEY";"Urbain";"Wadata 2";"Wadata";"Niamey";"Jamais";0;"Jamais visité";"Non"
"jIVGSL5u";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-30;"Actif";1;2020-07-29;2020-07-30;"Actif";0;0;0;0;142500;2020-07-21;2.10321333333333;13.5341216666667;"CALL CENTER NODAL";"Visites";"NIAMEY";"Urbain";"Petit Marché 3";"Petit Marché";"Niamey";"Oui";0;"A maintenu son statut";"Non"
"jIVGSL5u";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-16;"Actif";0;2020-08-16;2020-08-15;"Actif";1;5250;0;0;94750;2020-07-21;2.10321333333333;13.5341216666667;"CALL CENTER NODAL";"Visites";"NIAMEY";"Urbain";"Petit Marché 3";"Petit Marché";"Niamey";"Non";0;"Non visité";"Non"
"E3srEBRB";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-30;"Actif";1;2020-07-30;2020-07-30;"Actif";0;0;0;0;145000;1970-01-01;2.11662121;13.51205243;"STADE MUNICIPALE";"Système";"NIAMEY";"Urbain";"Grand Marché 4";"Grand Marché";"Niamey";"Jamais";0;"Jamais visité";"Non"
"E3srEBRB";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-16;"Actif";0;2020-08-16;2020-08-14;"Actif";3;22500;0;0;77500;2020-08-14;2.118785;13.552045;"LAZARET ZAKEY KOIRA";"Visites";"NIAMEY";"Urbain";"Nord 4";"Nord";"Niamey";"Oui";0;"A maintenu son statut";"Non"
"6eITjNBn";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-30;"Actif";1;2020-07-30;2020-07-29;"Actif";0;0;0;0;95026;1970-01-01;2.12616754;13.51417447;"TERRAIN MUSULMAN";"Système";"NIAMEY";"Urbain";"Grand Marché 5";"Grand Marché";"Niamey";"Jamais";0;"Jamais visité";"Non"
"6eITjNBn";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-15;"Actif";1;2020-08-15;2020-08-15;"Actif";0;0;0;0;19030;1970-01-01;2.12616754;13.51417447;"TERRAIN MUSULMAN";"Système";"NIAMEY";"Urbain";"Grand Marché 5";"Grand Marché";"Niamey";"Jamais";0;"Jamais visité";"Non"
"NrJtuIoB";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-30;"Actif";1;2020-07-30;2020-07-30;"Actif";0;0;0;0;78950;1970-01-01;2.12161864;13.51494516;"DEUXIEME ARRONDISSEMENT";"Système";"NIAMEY";"Urbain";"Grand Marché 5";"Grand Marché";"Niamey";"Jamais";0;"Jamais visité";"Non"
"NrJtuIoB";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-14;"Actif";2;2020-08-14;2020-08-14;"Actif";0;0;0;0;109350;1970-01-01;2.12161864;13.51494516;"DEUXIEME ARRONDISSEMENT";"Système";"NIAMEY";"Urbain";"Grand Marché 5";"Grand Marché";"Niamey";"Jamais";0;"Jamais visité";"Non"
"psWDEMHu";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-30;"Actif";1;2020-07-30;2020-07-22;"Actif";0;0;0;0;52295;1970-01-01;2.5512;14.181;"DINGAZI BANDA MACRO";"Système";"DINGAZI BANDA";"Rural";"Ouallam";"Est";"Tillaberi";"Jamais";0;"Jamais visité";"Non"
"psWDEMHu";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-16;"Actif";0;2020-08-16;2020-08-15;"Actif";3;13650;0;0;98800;1970-01-01;2.13934952;13.51258359;"PNA AL OUMA SIEGE";"Système";"NIAMEY";"Urbain";"Wadata 2";"Wadata";"Niamey";"Jamais";0;"Jamais visité";"Non"
"bPEAoES2";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-30;"Actif";1;2020-07-30;2020-07-29;"Actif";0;0;0;0;113750;2020-07-13;2.11709;13.50722;"BRS";"Visites";"NIAMEY";"Urbain";"Petit Marché 4";"Petit Marché";"Niamey";"Oui";0;"A maintenu son statut";"Non"
"bPEAoES2";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-15;"Actif";1;2020-08-14;2020-08-15;"Actif";0;0;0;0;101150;2020-08-10;2.11713833333333;13.5072683333333;"BRS";"Visites";"NIAMEY";"Urbain";"Petit Marché 4";"Petit Marché";"Niamey";"Oui";0;"A maintenu son statut";"Non"
"uI0Y0wK6";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-16;"Actif";0;2020-08-16;2020-08-16;"Actif";1;180000;1;10000;121535;1970-01-01;1.81249076;13.12631998;"TORODI";"Système";"TORODI";"Rural";"Haro Banda 4";"Haro Banda";"Niamey";"Jamais";4785;"Jamais visité";"Oui"
"MpfSsy6j";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-03-04;"Inactif âgé";149;2020-03-04;1970-01-01;"Inactif âgé";0;0;0;0;109;1970-01-01;7.3841;18.7369;"ARLIT HQ_AIRTEL";"Système";"ARLIT";"Urbain";"Arlit 2";"Nord";"Agadez";"Jamais";0;"Jamais visité";"Non"
